crash_date,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,hour,day_of_week,is_weekend,date_str,crashed,temperature,rain,wind_speed,bars,accident_density,severity,time_of_day,is_night,is_rush_hour
2021-09-27,17:47,40.73624,-73.984604,1,0,17,0,0,2021-09-27,1,24.5,0,21.2,65,663.0,1,2,0,1
2022-06-30,11:45,40.77012,-73.95741,1,0,11,3,0,2022-06-30,1,19.6,0,8.0,146,601.0,1,0,0,0
2021-05-28,21:26,40.670734,-73.93373,1,0,21,4,0,2021-05-28,1,14.1,1,27.8,101,925.0,1,2,0,0
2021-06-30,16:30,40.673805,-73.85719,1,0,16,2,0,2021-06-30,1,32.2,0,16.8,59,292.0,1,1,0,0
2022-04-05,15:09,40.702473,-73.81542,1,0,15,1,0,2022-04-05,1,9.8,0,6.9,197,480.0,1,1,0,0
2021-05-27,8:52,40.84211,-73.82557,0,0,8,3,0,2021-05-27,1,19.6,0,12.0,5,151.0,0,0,0,1
2021-04-19,20:20,40.876163,-73.881516,1,0,20,0,0,2021-04-19,1,15.4,1,11.3,25,386.0,1,2,0,0
2021-04-27,22:10,40.84518,-73.91417,1,0,22,1,0,2021-04-27,1,13.9,0,9.4,68,908.0,1,3,1,0
2021-06-01,15:00,40.64934,-73.94264,0,0,15,1,0,2021-06-01,1,19.9,0,10.9,182,535.0,0,1,0,0
2021-06-01,20:30,40.674088,-73.79837,0,0,20,1,0,2021-06-01,1,19.5,0,17.3,8,319.0,0,2,0,0
2021-05-20,15:26,40.8275,-73.8408,1,0,15,3,0,2021-05-20,1,22.5,0,9.7,132,271.0,1,1,0,0
2021-05-19,16:55,40.67625,-73.95308,2,0,16,2,0,2021-05-19,1,26.8,0,13.7,58,735.0,1,1,0,0
2021-06-01,16:45,40.7140707,-73.9543399,2,0,16,1,0,2021-06-01,1,21.5,0,10.0,154,800.0,1,1,0,0
2021-09-26,16:20,40.839996,-73.86832,0,0,16,6,1,2021-09-26,1,20.2,0,19.5,176,585.0,0,1,0,0
2021-09-28,16:23,40.82989,-73.873276,2,0,16,1,0,2021-09-28,1,22.0,1,9.2,190,679.0,1,1,0,0
2021-11-25,3:33,40.841087,-73.86449,5,0,3,3,0,2021-11-25,1,2.7,0,10.7,133,561.0,1,3,1,0
2022-03-30,23:00,40.8285,-73.93779,1,0,23,2,0,2022-03-30,1,4.5,0,16.5,7,722.0,1,3,1,0
2021-09-20,17:00,40.63082,-73.88636,0,0,17,0,0,2021-09-20,1,22.5,1,15.0,97,193.0,0,2,0,1
2021-04-03,18:40,40.818226,-73.916794,1,0,18,5,1,2021-04-03,1,9.1,0,12.4,78,697.0,1,2,0,1
2022-01-08,22:00,40.66343,-73.74079,1,0,22,5,1,2022-01-08,1,-7.8,0,10.1,49,391.0,1,3,1,0
2021-06-05,23:50,40.81616,-73.8944,0,0,23,5,1,2021-06-05,1,28.0,0,14.7,161,743.0,0,3,1,0
2021-12-19,6:40,40.66851,-73.76626,0,0,6,6,1,2021-12-19,1,7.9,1,13.3,78,365.0,0,0,0,0
2021-04-28,9:00,40.708076,-73.79257,0,0,9,2,0,2021-04-28,1,8.8,0,3.1,70,421.0,0,0,0,1
2022-09-22,16:40,40.716927,-74.000824,1,0,16,3,0,2022-09-22,1,22.5,1,22.0,167,818.0,1,1,0,0
2021-09-26,2:30,40.748093,-73.87947,0,0,2,6,1,2021-09-26,1,19.0,0,9.3,115,634.0,0,3,1,0
2022-04-04,12:14,40.544144,-74.15364,1,0,12,0,0,2022-04-04,1,4.2,0,15.5,142,93.0,1,1,0,0
2021-09-19,21:29,40.835117,-73.87391,0,0,21,6,1,2021-09-19,1,23.5,0,6.3,149,702.0,0,2,0,0
2021-09-12,1:39,40.711876,-73.73029,0,0,1,6,1,2021-09-12,1,18.2,0,9.7,19,193.0,0,3,1,0
2021-12-11,14:20,40.85882,-73.9368,1,0,14,5,1,2021-12-11,1,10.8,0,14.3,151,209.0,1,1,0,0
2021-05-22,3:55,40.822834,-73.941925,0,0,3,5,1,2021-05-22,1,18.0,0,7.2,135,794.0,0,3,1,0
2021-06-01,15:07,40.852535,-73.82799,0,0,15,1,0,2021-06-01,1,20.5,0,5.0,51,143.0,0,1,0,0
2021-06-07,20:55,40.804012,-73.93097,0,0,20,0,0,2021-06-07,1,26.1,0,13.0,12,822.0,0,2,0,0
2021-06-03,8:35,40.62732,-74.07426,0,0,8,3,0,2021-06-03,1,13.9,0,4.0,145,126.0,0,0,0,1
2021-09-25,1:30,40.861862,-73.91275,1,0,1,5,1,2021-09-25,1,17.4,0,7.2,62,617.0,1,3,1,0
2021-06-15,8:35,40.86951,-73.89175,1,0,8,1,0,2021-06-15,1,17.7,0,6.8,9,466.0,1,0,0,1
2021-12-16,19:15,40.762856,-73.888596,0,0,19,3,0,2021-12-16,1,14.8,0,20.0,158,351.0,0,2,0,1
2021-04-28,10:00,40.665733,-73.755585,0,0,10,2,0,2021-04-28,1,8.9,0,3.9,180,361.0,0,0,0,0
2021-04-20,7:50,40.819454,-73.94069,0,0,7,1,0,2021-04-20,1,6.8,0,7.4,53,740.0,0,0,0,1
2021-06-30,21:45,40.68651,-73.76815,0,0,21,2,0,2021-06-30,1,27.9,0,25.9,16,242.0,0,2,0,0
2021-12-29,2:45,40.820095,-73.89024,0,0,2,2,0,2021-12-29,1,5.8,0,4.3,6,792.0,0,3,1,0
2021-05-10,2:36,40.585934,-73.9519,1,0,2,0,0,2021-05-10,1,9.2,1,21.7,158,334.0,1,3,1,0
2021-06-04,9:00,40.704838,-73.9633,0,0,9,4,0,2021-06-04,1,18.1,0,12.7,61,592.0,0,0,0,1
2021-06-15,9:00,40.783245,-73.94473,1,0,9,1,0,2021-06-15,1,17.9,0,6.0,79,555.0,1,0,0,1
2021-05-22,22:11,40.653378,-73.90658,0,0,22,5,1,2021-05-22,1,28.1,0,12.1,59,532.0,0,3,1,0
2021-06-16,1:55,40.681473,-73.72776,1,0,1,2,0,2021-06-16,1,20.6,0,13.8,34,114.0,1,3,1,0
2021-12-27,13:20,40.64485,-73.911125,1,0,13,0,0,2021-12-27,1,1.0,0,8.2,16,484.0,1,1,0,0
2021-05-06,0:25,40.753513,-73.98879,1,0,0,3,0,2021-05-06,1,14.3,0,22.7,51,899.0,1,3,1,0
2021-09-11,2:05,40.590313,-74.09794,0,0,2,5,1,2021-09-11,1,18.6,0,12.8,99,87.0,0,3,1,0
2021-06-23,15:38,40.6274,-73.93168,1,0,15,2,0,2021-06-23,1,20.2,0,13.9,198,373.0,1,1,0,0
2021-05-30,22:12,40.825573,-73.918465,0,0,22,6,1,2021-05-30,1,11.2,1,20.9,131,690.0,0,3,1,0
2021-09-19,9:50,40.66707,-73.88606,0,0,9,6,1,2021-09-19,1,18.3,0,20.2,191,789.0,0,0,0,1
2021-06-01,9:58,40.84193,-73.9096,1,0,9,1,0,2021-06-01,1,9.9,0,8.8,198,866.0,1,0,0,1
2021-12-19,13:20,40.658577,-73.89063,0,0,13,6,1,2021-12-19,1,4.8,0,25.9,122,719.0,0,1,0,0
2021-05-10,18:25,40.585163,-73.95641,1,0,18,0,0,2021-05-10,1,14.4,0,15.8,49,372.0,1,2,0,1
2021-06-26,20:42,40.863113,-73.920616,0,0,20,5,1,2021-06-26,1,25.8,1,21.3,139,539.0,0,2,0,0
2021-12-07,13:52,40.749733,-73.936104,0,0,13,1,0,2021-12-07,1,2.0,0,14.8,158,424.0,0,1,0,0
2021-10-02,9:20,40.642006,-73.9646,0,0,9,5,1,2021-10-02,1,12.5,0,8.3,90,511.0,0,0,0,1
2021-05-16,12:14,40.66006,-73.89707,0,0,12,6,1,2021-05-16,1,15.9,0,6.8,161,706.0,0,1,0,0
2021-05-23,16:37,40.729046,-74.01073,0,0,16,6,1,2021-05-23,1,29.1,0,21.5,69,328.0,0,1,0,0
2021-04-24,14:30,40.745922,-73.87864,0,0,14,5,1,2021-04-24,1,15.8,0,9.4,89,591.0,0,1,0,0
2021-06-28,18:35,40.75738,-73.966705,1,0,18,0,0,2021-06-28,1,32.0,0,18.7,32,784.0,1,2,0,1
2021-07-08,23:25,40.682724,-73.88539,0,0,23,3,0,2021-07-08,1,25.7,0,4.8,60,453.0,0,3,1,0
2021-07-05,20:30,40.5988,-73.98866,0,0,20,0,0,2021-07-05,1,25.0,0,20.0,131,339.0,0,2,0,0
2021-07-03,21:50,40.830624,-73.85206,0,0,21,5,1,2021-07-03,1,19.3,0,15.6,32,493.0,0,2,0,0
2022-03-29,15:34,40.84603,-73.93034,0,0,15,1,0,2022-03-29,1,1.1,0,23.2,192,671.0,0,1,0,0
2021-05-18,20:23,40.691433,-73.89063,1,0,20,1,0,2021-05-18,1,24.9,0,9.4,26,155.0,1,2,0,0
2021-05-25,16:40,40.69424,-73.74534,0,0,16,1,0,2021-05-25,1,19.3,0,18.8,129,240.0,0,1,0,0
2022-01-03,9:50,40.811195,-73.90882,0,0,9,0,0,2022-01-03,1,0.3,0,16.6,123,615.0,0,0,0,1
2022-01-07,22:23,40.854904,-73.89645,4,0,22,4,0,2022-01-07,1,-2.1,0,18.7,54,881.0,1,3,1,0
2021-06-24,16:49,40.74119,-73.79279,0,0,16,3,0,2021-06-24,1,23.2,0,13.0,98,143.0,0,1,0,0
2021-09-16,13:02,40.81676,-73.917465,1,0,13,3,0,2021-09-16,1,20.9,1,15.2,52,664.0,1,1,0,0
2021-06-08,17:30,40.61042,-73.98212,0,0,17,1,0,2021-06-08,1,26.3,0,20.6,171,336.0,0,2,0,1
2022-04-04,7:36,40.696033,-73.984535,0,0,7,0,0,2022-04-04,1,3.8,0,25.0,81,643.0,0,0,0,1
2022-01-10,18:30,40.781414,-73.946075,3,0,18,0,0,2022-01-10,1,-1.1,0,20.2,192,531.0,1,2,0,1
2022-01-13,15:50,40.70499,-73.91736,0,0,15,3,0,2022-01-13,1,3.2,0,3.3,107,593.0,0,1,0,0
2021-12-27,0:50,40.663124,-73.92237,2,0,0,0,0,2021-12-27,1,4.6,0,17.1,195,929.0,1,3,1,0
2022-06-13,7:15,40.698696,-73.93477,1,0,7,0,0,2022-06-13,1,18.2,1,3.9,117,800.0,1,0,0,1
2021-05-14,15:36,40.81317,-73.859146,0,0,15,4,0,2021-05-14,1,20.1,0,6.2,43,101.0,0,1,0,0
2022-03-28,14:00,40.62427,-73.99255,0,0,14,0,0,2022-03-28,1,-2.2,0,33.5,109,319.0,0,1,0,0
2021-09-17,11:45,40.862064,-73.89484,0,0,11,4,0,2021-09-17,1,20.1,1,17.1,85,763.0,0,0,0,0
2021-05-26,18:00,40.817024,-73.921394,1,0,18,2,0,2021-05-26,1,28.1,0,20.8,92,675.0,1,2,0,1
2021-05-30,17:30,40.68541,-73.87274,0,0,17,6,1,2021-05-30,1,11.9,1,26.8,8,357.0,0,2,0,1
2021-09-11,6:39,40.686863,-73.96448,0,0,6,5,1,2021-09-11,1,15.7,0,8.8,57,588.0,0,0,0,0
2021-04-14,9:49,40.667114,-73.834656,0,0,9,2,0,2021-04-14,1,7.0,0,8.2,116,211.0,0,0,0,1
2021-06-27,1:37,40.605278,-73.98114,0,0,1,6,1,2021-06-27,1,22.6,0,26.3,167,301.0,0,3,1,0
2021-09-14,21:35,40.750248,-73.75428,0,0,21,1,0,2021-09-14,1,24.0,0,14.7,156,154.0,0,2,0,0
2021-10-06,18:50,40.63413,-73.928505,1,0,18,2,0,2021-10-06,1,20.4,0,4.4,175,432.0,1,2,0,1
2022-07-04,22:00,40.696198,-73.98877,1,0,22,0,0,2022-07-04,1,26.7,0,19.9,185,614.0,1,3,1,0
2021-10-06,0:48,40.69019,-73.7771,0,0,0,2,0,2021-10-06,1,17.6,1,6.5,80,220.0,0,3,1,0
2021-12-23,19:59,40.68605,-73.831726,2,0,19,3,0,2021-12-23,1,2.4,0,16.7,194,382.0,1,2,0,1
2021-06-17,16:03,40.841843,-73.94539,1,0,16,3,0,2021-06-17,1,22.2,0,10.9,124,402.0,1,1,0,0
2022-04-05,15:35,40.7493,-73.949425,0,0,15,1,0,2022-04-05,1,9.8,0,5.9,1,282.0,0,1,0,0
2021-05-04,23:26,40.6843,-73.94121,2,0,23,1,0,2021-05-04,1,13.9,0,19.2,141,697.0,1,3,1,0
2021-06-15,10:54,40.723515,-73.75264,0,0,10,1,0,2021-06-15,1,17.5,1,2.5,86,188.0,0,0,0,0
2021-10-02,22:09,40.66696,-73.89262,0,0,22,5,1,2021-10-02,1,21.5,0,6.2,48,894.0,0,3,1,0
2021-06-19,3:35,40.778614,-73.83977,0,0,3,5,1,2021-06-19,1,21.0,0,15.0,128,149.0,0,3,1,0
2021-04-29,17:30,40.61752,-74.01963,2,0,17,3,0,2021-04-29,1,18.9,0,16.0,108,260.0,1,2,0,1
2021-12-21,18:01,40.648243,-73.929,0,0,18,1,0,2021-12-21,1,5.3,0,0.4,22,633.0,0,2,0,1
2021-06-18,22:20,40.744465,-73.77179,0,0,22,4,0,2021-06-18,1,22.2,0,24.8,117,128.0,0,3,1,0
2021-09-15,18:02,40.612488,-73.89707,3,0,18,2,0,2021-09-15,1,27.5,0,24.9,187,38.0,1,2,0,1
2021-05-30,18:30,40.65662,-73.889175,0,0,18,6,1,2021-05-30,1,11.4,1,27.7,124,645.0,0,2,0,1
2022-04-04,16:00,40.690495,-73.868904,4,0,16,0,0,2022-04-04,1,9.9,0,23.1,77,237.0,1,1,0,0
2022-02-20,14:45,40.835598,-73.9138,0,0,14,6,1,2022-02-20,1,-4.0,0,6.6,40,736.0,0,1,0,0
2021-12-11,17:06,40.64366,-73.90067,0,0,17,5,1,2021-12-11,1,15.2,1,27.1,63,396.0,0,2,0,1
2021-05-16,20:20,40.751713,-73.85535,1,0,20,6,1,2021-05-16,1,20.2,0,20.8,121,384.0,1,2,0,0
2021-05-12,18:40,40.80719,-73.92431,2,0,18,2,0,2021-05-12,1,17.6,0,17.7,181,631.0,1,2,0,1
2021-09-08,18:00,40.5843,-74.16492,0,0,18,2,0,2021-09-08,1,27.8,1,20.7,56,79.0,0,2,0,1
2021-05-18,20:30,40.8216,-73.91211,1,0,20,1,0,2021-05-18,1,26.0,0,5.6,49,689.0,1,2,0,0
2022-02-14,16:54,40.862755,-73.901085,0,0,16,0,0,2022-02-14,1,-7.0,0,25.0,86,823.0,0,1,0,0
2021-09-26,14:15,40.814358,-73.94067,1,0,14,6,1,2021-09-26,1,18.8,0,21.3,17,813.0,1,1,0,0
2021-05-25,4:43,40.62199,-74.010216,1,0,4,1,0,2021-05-25,1,14.6,0,14.5,90,286.0,1,3,1,0
2021-05-05,20:50,40.654312,-73.91759,0,0,20,2,0,2021-05-05,1,15.0,0,2.5,43,707.0,0,2,0,0
2022-01-07,19:15,40.70437,-73.83283,0,0,19,4,0,2022-01-07,1,-0.2,0,25.5,165,237.0,0,2,0,1
2021-12-15,4:20,40.759132,-73.88697,0,0,4,2,0,2021-12-15,1,2.7,0,12.0,24,448.0,0,3,1,0
2021-05-18,22:30,40.662544,-73.87652,1,0,22,1,0,2021-05-18,1,20.6,0,15.8,137,462.0,1,3,1,0
2021-05-13,17:26,40.85582,-73.84006,0,0,17,3,0,2021-05-13,1,18.4,0,4.9,187,100.0,0,2,0,1
2021-04-20,14:30,40.603783,-73.74558,2,0,14,1,0,2021-04-20,1,14.8,0,13.4,181,205.0,1,1,0,0
2021-09-28,13:40,40.833813,-73.86275,2,0,13,1,0,2021-09-28,1,19.9,0,12.1,83,637.0,1,1,0,0
2022-01-13,5:21,40.808933,-73.886,2,0,5,3,0,2022-01-13,1,-2.5,0,7.9,162,194.0,1,0,1,0
2021-06-07,18:30,40.69789,-73.899376,0,0,18,0,0,2021-06-07,1,27.4,0,17.6,94,363.0,0,2,0,1
2021-04-14,20:00,40.673588,-73.73351,0,0,20,2,0,2021-04-14,1,15.9,0,13.1,169,314.0,0,2,0,0
2021-10-01,15:27,40.67712,-73.900475,1,0,15,4,0,2021-10-01,1,16.5,0,7.8,170,839.0,1,1,0,0
2021-06-07,17:40,40.825573,-73.918465,0,0,17,0,0,2021-06-07,1,31.2,0,15.3,194,690.0,0,2,0,1
2021-12-29,11:40,40.824207,-73.858795,0,0,11,2,0,2021-12-29,1,5.2,1,11.9,79,425.0,0,0,0,0
2022-03-26,16:29,40.706764,-73.85471,1,0,16,5,1,2022-03-26,1,9.8,1,19.7,156,242.0,1,1,0,0
2022-04-05,11:40,40.664898,-73.88131,0,0,11,1,0,2022-04-05,1,1.7,0,5.1,39,584.0,0,0,0,0
2021-04-30,3:18,40.707466,-73.7887,0,0,3,4,0,2021-04-30,1,19.1,0,23.7,54,414.0,0,3,1,0
2021-06-10,18:16,40.86418,-73.90119,0,0,18,3,0,2021-06-10,1,26.1,0,17.4,31,730.0,0,2,0,1
2021-09-13,12:32,40.674313,-73.95009,0,0,12,0,0,2021-09-13,1,23.5,0,16.6,51,757.0,0,1,0,0
2021-05-27,17:40,40.72636,-73.84854,0,0,17,3,0,2021-05-27,1,26.3,0,19.3,85,220.0,0,2,0,1
2021-06-11,2:30,40.71382,-73.92077,0,0,2,4,0,2021-06-11,1,17.0,0,11.9,97,224.0,0,3,1,0
2021-05-31,22:15,40.817173,-73.861725,3,0,22,0,0,2021-05-31,1,20.1,0,6.2,84,191.0,1,3,1,0
2021-10-01,19:40,40.680183,-73.7937,4,0,19,4,0,2021-10-01,1,19.1,0,11.5,104,288.0,1,2,0,1
2021-05-14,15:25,40.790928,-73.96893,0,0,15,4,0,2021-05-14,1,20.0,0,4.9,147,379.0,0,1,0,0
2021-05-25,19:28,40.635506,-73.913284,1,0,19,1,0,2021-05-25,1,19.0,0,28.1,70,385.0,1,2,0,1
2022-03-31,7:45,40.718567,-73.9834,0,0,7,3,0,2022-03-31,1,7.4,0,5.8,135,746.0,0,0,0,1
2022-06-22,15:35,40.67794,-73.96567,0,0,15,2,0,2022-06-22,1,20.0,0,26.0,144,578.0,0,1,0,0
2021-10-04,19:33,40.591255,-73.96378,1,0,19,0,0,2021-10-04,1,21.3,1,21.1,97,312.0,1,2,0,1
2022-09-16,22:47,40.812393,-73.9032,2,0,22,4,0,2022-09-16,1,22.6,0,4.7,186,500.0,1,3,1,0
2022-01-14,14:57,40.711746,-73.92357,0,0,14,4,0,2022-01-14,1,3.0,0,22.0,163,324.0,0,1,0,0
2021-10-07,16:38,40.652447,-73.92561,0,0,16,3,0,2021-10-07,1,21.2,1,4.7,123,726.0,0,1,0,0
2021-12-21,15:15,40.809563,-73.92923,0,0,15,1,0,2021-12-21,1,2.3,0,5.9,173,748.0,0,1,0,0
2021-07-03,17:54,40.665398,-73.95093,0,0,17,5,1,2021-07-03,1,17.2,1,15.8,92,621.0,0,2,0,1
2021-12-30,15:30,40.691246,-73.85088,2,0,15,3,0,2021-12-30,1,7.0,0,8.4,183,267.0,1,1,0,0
2021-10-02,18:11,40.825546,-73.9312,0,0,18,5,1,2021-10-02,1,23.0,0,17.8,188,655.0,0,2,0,1
2021-06-15,13:45,40.580208,-74.09975,0,0,13,1,0,2021-06-15,1,21.3,0,5.6,86,124.0,0,1,0,0
2021-12-31,18:32,40.825817,-73.95302,0,0,18,4,0,2021-12-31,1,10.9,0,15.0,34,473.0,0,2,0,1
2021-04-17,19:31,40.618332,-74.093956,0,0,19,5,1,2021-04-17,1,11.0,0,12.7,145,135.0,0,2,0,1
2021-09-13,21:00,40.76846,-73.737465,1,0,21,0,0,2021-09-13,1,28.7,0,12.2,73,58.0,1,2,0,0
2022-04-24,20:13,40.69261,-73.81143,0,0,20,6,1,2022-04-24,1,11.8,0,23.6,19,415.0,0,2,0,0
2022-04-04,16:51,40.820435,-73.93623,0,0,16,0,0,2022-04-04,1,10.4,0,19.5,164,763.0,0,1,0,0
2021-04-29,12:40,40.631275,-73.91851,0,0,12,3,0,2021-04-29,1,14.8,0,8.0,2,379.0,0,1,0,0
2021-04-22,18:30,40.69168,-73.999344,1,0,18,3,0,2021-04-22,1,8.3,0,33.7,137,312.0,1,2,0,1
2021-04-27,21:15,40.79931,-73.943245,0,0,21,1,0,2021-04-27,1,14.4,0,11.2,94,943.0,0,2,0,0
2021-09-15,22:16,40.773655,-73.95173,0,0,22,2,0,2021-09-15,1,25.8,0,22.1,121,523.0,0,3,1,0
2022-04-06,8:51,40.681736,-73.805305,0,0,8,2,0,2022-04-06,1,7.8,1,19.3,54,325.0,0,0,0,1
2021-09-27,21:38,40.871353,-73.8624,0,0,21,0,0,2021-09-27,1,25.0,0,22.8,131,362.0,0,2,0,0
2022-01-10,15:30,40.849995,-73.93866,0,0,15,0,0,2022-01-10,1,-1.6,0,19.6,157,443.0,0,1,0,0
2021-09-22,10:00,40.760586,-73.84592,0,0,10,2,0,2021-09-22,1,21.4,1,13.2,72,119.0,0,0,0,0
2021-05-16,11:50,40.613552,-74.10069,1,0,11,6,1,2021-05-16,1,12.9,0,7.8,159,115.0,1,0,0,0
2021-12-25,2:45,40.744358,-73.88597,0,0,2,5,1,2021-12-25,1,0.2,0,6.6,5,534.0,0,3,1,0
2021-09-30,8:15,40.798225,-73.9524,0,0,8,3,0,2021-09-30,1,13.1,0,10.7,19,636.0,0,0,0,1
2022-03-31,22:00,40.67711,-73.78129,0,0,22,3,0,2022-03-31,1,12.9,1,38.0,113,228.0,0,3,1,0
2021-09-17,15:00,40.804523,-73.91199,0,0,15,4,0,2021-09-17,1,22.3,0,21.4,48,465.0,0,1,0,0
2021-06-09,8:49,40.676247,-73.907135,0,0,8,2,0,2021-06-09,1,22.1,1,9.8,61,909.0,0,0,0,1
2022-04-04,2:22,40.73736,-73.99685,0,0,2,0,0,2022-04-04,1,5.2,0,21.6,42,593.0,0,3,1,0
2022-03-26,18:17,40.678417,-73.729225,0,0,18,5,1,2022-03-26,1,8.9,1,14.3,103,180.0,0,2,0,1
2021-09-17,0:00,40.754776,-73.892815,0,0,0,4,0,2021-09-17,1,21.4,0,9.8,18,503.0,0,3,1,0
2021-07-02,16:30,40.743168,-73.93659,0,0,16,4,0,2021-07-02,1,23.3,1,5.4,140,401.0,0,1,0,0
2021-09-21,19:45,40.71152,-73.7908,1,0,19,1,0,2021-09-21,1,23.5,0,13.6,173,385.0,1,2,0,1
2021-06-12,15:41,40.632725,-73.90017,0,0,15,5,1,2021-06-12,1,20.9,1,11.1,185,278.0,0,1,0,0
2021-05-10,0:00,40.689686,-73.89029,0,0,0,0,0,2021-05-10,1,9.8,1,10.7,129,162.0,0,3,1,0
2021-01-12,14:35,40.679146,-73.92657,3,0,14,1,0,2021-01-12,1,0.6,0,9.7,193,728.0,1,1,0,0
2021-04-06,22:58,40.526894,-74.16728,7,0,22,1,0,2021-04-06,1,17.6,0,11.4,104,6.0,1,3,1,0
2021-05-12,18:20,40.724716,-73.79972,0,0,18,2,0,2021-05-12,1,17.8,0,17.2,42,166.0,0,2,0,1
2021-06-04,19:29,40.761017,-73.78715,0,0,19,4,0,2021-06-04,1,24.4,1,10.9,20,152.0,0,2,0,1
2021-12-25,0:54,40.73649,-73.80478,0,0,0,5,1,2021-12-25,1,-0.7,0,9.4,154,175.0,0,3,1,0
2021-09-23,19:35,40.636208,-73.94899,0,0,19,3,0,2021-09-23,1,26.0,1,40.2,30,483.0,0,2,0,1
2022-06-29,19:30,40.734337,-73.91025,0,0,19,2,0,2022-06-29,1,29.0,0,22.5,151,259.0,0,2,0,1
2023-01-15,7:50,40.678005,-73.74945,0,0,7,6,1,2023-01-15,1,-1.8,0,35.5,182,190.0,0,0,0,1
2021-10-08,15:12,40.64624,-73.958084,1,0,15,4,0,2021-10-08,1,21.3,0,7.7,170,612.0,1,1,0,0
2021-04-25,23:50,40.818184,-73.86125,0,0,23,6,1,2021-04-25,1,15.6,0,9.4,151,255.0,0,3,1,0
2021-06-20,5:35,40.669098,-73.93666,1,0,5,6,1,2021-06-20,1,19.5,0,11.5,191,813.0,1,0,1,0
2021-06-06,9:35,40.877525,-73.86443,1,0,9,6,1,2021-06-06,1,20.0,0,8.8,97,399.0,1,0,0,1
2022-07-03,13:08,40.895374,-73.86356,1,0,13,6,1,2022-07-03,1,24.0,0,9.4,186,359.0,1,1,0,0
2022-01-06,14:50,40.743332,-73.85496,0,0,14,3,0,2022-01-06,1,2.2,0,17.4,39,464.0,0,1,0,0
2021-09-29,7:00,40.7065,-73.91701,0,0,7,2,0,2021-09-29,1,13.1,0,15.0,15,544.0,0,0,0,1
2021-06-06,12:47,40.736744,-73.70488,0,0,12,6,1,2021-06-06,1,25.1,0,4.3,151,60.0,0,1,0,0
2022-04-01,15:31,40.747772,-73.985054,1,0,15,4,0,2022-04-01,1,10.7,0,21.2,139,820.0,1,1,0,0
2021-04-20,13:55,40.65277,-73.93051,1,0,13,1,0,2021-04-20,1,13.4,0,17.6,145,674.0,1,1,0,0
2021-04-10,18:50,40.72313,-73.90614,0,0,18,5,1,2021-04-10,1,16.2,0,16.4,83,245.0,0,2,0,1
2021-10-09,21:50,40.64495,-73.95186,4,0,21,5,1,2021-10-09,1,18.4,1,21.7,13,670.0,1,2,0,0
2021-06-21,8:18,40.722324,-74.01178,2,0,8,0,0,2021-06-21,1,22.2,0,8.5,179,392.0,1,0,0,1
2021-05-03,14:50,40.693436,-73.97586,0,0,14,0,0,2021-05-03,1,17.0,0,10.2,90,646.0,0,1,0,0
2021-05-16,0:30,40.652626,-73.91066,1,0,0,6,1,2021-05-16,1,16.4,0,15.9,165,563.0,1,3,1,0
2022-09-20,2:45,40.854977,-73.92779,0,0,2,1,0,2022-09-20,1,20.6,0,7.8,190,499.0,0,3,1,0
2021-06-23,2:17,40.735313,-73.994125,1,0,2,2,0,2021-06-23,1,16.0,0,18.4,8,611.0,1,3,1,0
2021-05-25,9:28,40.88736,-73.89426,0,0,9,1,0,2021-05-25,1,12.9,0,7.8,192,192.0,0,0,0,1
2021-10-06,17:30,40.57997,-73.97466,1,0,17,2,0,2021-10-06,1,19.5,0,4.4,79,345.0,1,2,0,1
2022-07-03,21:58,40.72381,-73.76636,0,0,21,6,1,2022-07-03,1,28.8,0,11.4,45,176.0,0,2,0,0
2021-12-19,20:00,40.746937,-73.89862,0,0,20,6,1,2021-12-19,1,4.1,0,24.4,197,462.0,0,2,0,0
2021-12-24,7:00,40.68699,-73.802185,0,0,7,4,0,2021-12-24,1,-0.8,0,7.0,97,382.0,0,0,0,1
2021-06-28,10:40,40.696785,-73.95659,1,0,10,0,0,2021-06-28,1,23.1,0,15.5,73,665.0,1,0,0,0
2022-09-21,19:50,40.764126,-73.97104,0,0,19,2,0,2022-09-21,1,25.9,0,10.6,144,643.0,0,2,0,1
2021-05-15,2:35,40.879807,-73.906586,0,0,2,5,1,2021-05-15,1,15.7,0,15.3,38,388.0,0,3,1,0
2021-05-30,10:40,40.7785,-73.77644,0,0,10,6,1,2021-05-30,1,9.1,1,19.0,194,52.0,0,0,0,0
2021-09-15,16:38,40.60433,-74.09347,0,0,16,2,0,2021-09-15,1,28.5,0,11.8,188,149.0,0,1,0,0
2021-06-22,3:15,40.804066,-73.93117,1,0,3,1,0,2021-06-22,1,24.8,0,14.6,113,826.0,1,3,1,0
2021-09-13,12:00,40.82942,-73.91226,1,0,12,0,0,2021-09-13,1,23.4,0,13.7,161,687.0,1,1,0,0
2021-10-04,14:35,40.7684,-73.73755,0,0,14,0,0,2021-10-04,1,19.5,1,14.5,72,58.0,0,1,0,0
2021-06-21,19:00,40.706787,-74.00512,0,0,19,0,0,2021-06-21,1,28.0,0,22.4,16,306.0,0,2,0,1
2022-07-03,14:00,40.83509,-73.945854,0,0,14,6,1,2022-07-03,1,24.6,0,10.9,84,495.0,0,1,0,0
2021-12-10,7:11,40.84398,-73.92296,0,0,7,4,0,2021-12-10,1,2.2,0,6.3,0,847.0,0,0,0,1
